Date,Open,High,Low,Close,Volume,Open.Interest
31-01-2018 12:14:00,11046.85,11047,11041.5,11041.5,7575,26343675
31-01-2018 12:15:00,11042.1,11044.45,11042.1,11044.45,6300,26346000
31-01-2018 12:16:00,11044.45,11044.45,11039,11040.4,3825,26346000
31-01-2018 12:17:00,11040.4,11041.2,11039,11041.2,5550,26346000
31-01-2018 12:18:00,11040.95,11041.6,11039,11039.3,5100,26345250
31-01-2018 12:19:00,11039.3,11043.2,11039,11043.2,9300,26345250
31-01-2018 12:20:00,11043.2,11043.2,11037.7,11038.25,19125,26345250
31-01-2018 12:21:00,11037.95,11039,11036.25,11037.9,9000,26341425
31-01-2018 12:22:00,11037.9,11037.9,11036.1,11036.45,12075,26341425
31-01-2018 12:23:00,11036,11036.3,11033.25,11034.3,29550,26341425
31-01-2018 12:24:00,11034.3,11034.75,11033.15,11034,11475,26331150
31-01-2018 12:25:00,11034,11035.7,11032.2,11035.7,22200,26331150
31-01-2018 12:26:00,11035.7,11039.5,11035.25,11039.35,10725,26331150
31-01-2018 12:27:00,11039.5,11042,11036.55,11038.3,12150,26321625
31-01-2018 12:28:00,11038.3,11040,11035.75,11039.15,8925,26321625
31-01-2018 12:29:00,11039.9,11040.85,11038.05,11040.85,8325,26321625
31-01-2018 12:30:00,11040,11041.45,11038.95,11039,11325,26311950
31-01-2018 12:31:00,11039,11039.45,11038,11039.45,7050,26311950
31-01-2018 12:32:00,11039.45,11039.8,11037.4,11038.15,7425,26311950
31-01-2018 12:33:00,11038.15,11040.45,11037.55,11040.45,7650,26302425
31-01-2018 12:34:00,11040.45,11043.5,11040.45,11042,7800,26302425
31-01-2018 12:35:00,11043.55,11047.05,11043.55,11047.05,20250,26302425
31-01-2018 12:36:00,11047.5,11048.8,11044.2,11045.35,44025,26300250
31-01-2018 12:37:00,11045.35,11046,11044.2,11045.4,5325,26300250
31-01-2018 12:38:00,11045.4,11045.4,11044.05,11044.95,6750,26300250
31-01-2018 12:39:00,11044.55,11049.95,11044.55,11048.5,25275,26303700
31-01-2018 12:40:00,11048,11050,11047.45,11047.9,24450,26303700
31-01-2018 12:41:00,11047.9,11049,11046.75,11047.75,26025,26303700
31-01-2018 12:42:00,11048.2,11049.5,11046,11046.05,22650,26296125
31-01-2018 12:43:00,11046.05,11046.9,11044,11045.6,8100,26296125
31-01-2018 12:44:00,11045.6,11047,11044.5,11045,13275,26296125
31-01-2018 12:45:00,11045.85,11046.25,11041.85,11042.7,9450,26299950
31-01-2018 12:46:00,11042.45,11042.45,11038.4,11040,15225,26299950
31-01-2018 12:47:00,11040,11044.5,11039.5,11042.05,12750,26299950
31-01-2018 12:48:00,11042,11043.35,11040,11040.45,5550,26292525
31-01-2018 12:49:00,11040.05,11043,11039.1,11041,8850,26292525
31-01-2018 12:50:00,11041,11043.8,11040.4,11041.05,10950,26292525
31-01-2018 12:51:00,11041.05,11041.8,11040.1,11040.8,7050,26287350
31-01-2018 12:52:00,11040.25,11040.5,11038.6,11039,7425,26287350
31-01-2018 12:53:00,11039,11039.95,11037.6,11038.45,13725,26287350
31-01-2018 12:54:00,11038.9,11039.5,11034.1,11034.8,22125,26281125
31-01-2018 12:55:00,11035.75,11035.75,11031.95,11032,23625,26281125
31-01-2018 12:56:00,11032,11036.45,11031,11036,25200,26281125
31-01-2018 12:57:00,11035.8,11035.8,11033.5,11035.2,7650,26276250
31-01-2018 12:58:00,11035,11036.5,11032,11032.3,11775,26276250
31-01-2018 12:59:00,11032.3,11032.9,11015.6,11017.9,243900,26276250
31-01-2018 13:00:00,11017.8,11023.4,11011,11021.4,141525,26202150
31-01-2018 13:01:00,11022,11023.45,11018.5,11018.5,53400,26202150
31-01-2018 13:02:00,11018.4,11021.9,11015.5,11021.9,55575,26202150
31-01-2018 13:03:00,11021.85,11023.8,11019.25,11021,38025,26185275
31-01-2018 13:04:00,11020.05,11021,11017,11019.85,28050,26185275
31-01-2018 13:05:00,11019.8,11023.9,11018,11023,35850,26185275
31-01-2018 13:06:00,11023,11026,11022.7,11024,26475,26193075
31-01-2018 13:07:00,11024,11025.5,11021.65,11024.65,23850,26193075
31-01-2018 13:08:00,11023.95,11025,11020.4,11024.25,22725,26193075
31-01-2018 13:09:00,11024,11027.7,11024,11027.35,16200,26189700
31-01-2018 13:10:00,11027.4,11028,11025,11027.85,15150,26189700
31-01-2018 13:11:00,11027.85,11028,11026.35,11027.45,13200,26189700
31-01-2018 13:12:00,11027.45,11029,11027,11028.95,16950,26185350
31-01-2018 13:13:00,11028.95,11029.65,11027.5,11029.45,12075,26185350
31-01-2018 13:14:00,11029.7,11036.95,11029.65,11035.9,34275,26185350
31-01-2018 13:15:00,11035,11035.4,11030.5,11032.85,17550,26174625
31-01-2018 13:16:00,11031.95,11033.3,11030.6,11031.9,13575,26174625
31-01-2018 13:17:00,11031.9,11034.55,11031,11031,5400,26174625
31-01-2018 13:18:00,11031,11033.65,11026.35,11029.65,15375,26170725
31-01-2018 13:19:00,11030.15,11032.2,11027,11028.2,9375,26170725
31-01-2018 13:20:00,11028.2,11029.75,11028,11029.35,6525,26170725
31-01-2018 13:21:00,11029.35,11030,11025.1,11029.8,13875,26168700
31-01-2018 13:22:00,11029.8,11029.9,11026.5,11028.7,9900,26168700
31-01-2018 13:23:00,11028.7,11030.85,11027.35,11028,7950,26168700
31-01-2018 13:24:00,11028,11032,11027.4,11031.05,16800,26166900
31-01-2018 13:25:00,11032,11032,11029,11030,9000,26166900
31-01-2018 13:26:00,11030,11030.8,11029.8,11029.95,9450,26166900
31-01-2018 13:27:00,11029.8,11029.95,11027.35,11029.2,18375,26170350
31-01-2018 13:28:00,11029.2,11031,11027.35,11029.9,10950,26170350
31-01-2018 13:29:00,11029.9,11032,11029.8,11031.25,7050,26170350
31-01-2018 13:30:00,11031.7,11031.7,11028.05,11028.15,7800,26166900
31-01-2018 13:31:00,11028.3,11029.9,11026.9,11028,16575,26166900
31-01-2018 13:32:00,11027.55,11028.35,11025,11025,15900,26166900
31-01-2018 13:33:00,11025,11027,11025,11025.45,10875,26172975
31-01-2018 13:34:00,11025.7,11026.8,11022.95,11026.8,30075,26172975
31-01-2018 13:35:00,11027,11028.5,11025.9,11027.45,19200,26172975
31-01-2018 13:36:00,11027.45,11032.55,11027.4,11032.55,18675,26182875
31-01-2018 13:37:00,11032.95,11034.35,11030.8,11034.35,20475,26182875
31-01-2018 13:38:00,11033.95,11035,11033,11034,16350,26182875
31-01-2018 13:39:00,11033,11036.35,11033,11035.2,23475,26174250
31-01-2018 13:40:00,11035.2,11035.9,11030.5,11030.5,21000,26174250
31-01-2018 13:41:00,11031,11033.5,11031,11033.45,27300,26174250
